ds,yhat,Model,Dealer_Region
2024-06-30,2.8564870134756575,Grand Am,Scottsdale
2024-01-31,1.662013180782156,Grand Cherokee,Austin
2024-02-29,1.6565435894605829,Grand Cherokee,Austin
2024-03-31,1.6506967849444185,Grand Cherokee,Austin
2024-04-30,1.6450385870255495,Grand Cherokee,Austin
2024-05-31,1.6391917825093856,Grand Cherokee,Austin
2024-06-30,1.6335335845905166,Grand Cherokee,Austin
2024-01-31,1.7032105909383874,Grand Cherokee,Janesville
2024-02-29,1.7336716699292374,Grand Cherokee,Janesville
2024-03-31,1.7662335129884215,Grand Cherokee,Janesville
2024-04-30,1.7977449740134386,Grand Cherokee,Janesville
2024-05-31,1.8303068170726229,Grand Cherokee,Janesville
2024-06-30,1.8618182780976398,Grand Cherokee,Janesville
2024-01-31,2.2423983890250696,Grand Cherokee,Middletown
2024-02-29,2.2875264948586893,Grand Cherokee,Middletown
2024-03-31,2.335766883853248,Grand Cherokee,Middletown
2024-04-30,2.382451131267337,Grand Cherokee,Middletown
2024-05-31,2.4306915202618957,Grand Cherokee,Middletown
2024-06-30,2.4773757676759844,Grand Cherokee,Middletown
2024-01-31,3.2701630026897197,Grand Marquis,Scottsdale
2024-02-29,3.3113962781747084,Grand Marquis,Scottsdale
2024-03-31,3.355473227831076,Grand Marquis,Scottsdale
2024-04-30,3.3981283404017546,Grand Marquis,Scottsdale
2024-05-31,3.442205290058122,Grand Marquis,Scottsdale
2024-06-30,3.4848604026288,Grand Marquis,Scottsdale
2024-01-31,1.660471965433262,Grand Prix,Aurora
2024-02-29,1.676333063692695,Grand Prix,Aurora
2024-03-31,1.6932880307976057,Grand Prix,Aurora
2024-04-30,1.7096960634797778,Grand Prix,Aurora
2024-05-31,1.726651030584689,Grand Prix,Aurora
2024-06-30,1.7430590632668608,Grand Prix,Aurora
2024-01-31,1.727933595135116,Grand Prix,Austin
2024-02-29,1.7279838946519817,Grand Prix,Austin
2024-03-31,1.7280376631010443,Grand Prix,Austin
2024-04-30,1.7280896970840085,Grand Prix,Austin
2024-05-31,1.7281434655330716,Grand Prix,Austin
2024-06-30,1.7281954995160356,Grand Prix,Austin
2024-01-31,2.0635337288591287,Grand Prix,Greenville
2024-02-29,2.118175088085264,Grand Prix,Greenville
2024-03-31,2.176584816913201,Grand Prix,Greenville
2024-04-30,2.2331103609402376,Grand Prix,Greenville
2024-05-31,2.2915200897681753,Grand Prix,Greenville
2024-06-30,2.3480456337952114,Grand Prix,Greenville
2024-01-31,2.8016823031313978,Grand Prix,Janesville
2024-02-29,2.8697549410091154,Grand Prix,Janesville
2024-03-31,2.942522243568055,Grand Prix,Janesville
2024-04-30,3.012942213786383,Grand Prix,Janesville
2024-05-31,3.0857095163453225,Grand Prix,Janesville
2024-06-30,3.1561294865636507,Grand Prix,Janesville
2024-01-31,1.2519766109776167,I30,Greenville
2024-02-29,1.2491205904061435,I30,Greenville
2024-03-31,1.2460676028987068,I30,Greenville
2024-04-30,1.243113098859252,I30,Greenville
2024-05-31,1.2400601113518153,I30,Greenville
2024-06-30,1.2371056073123603,I30,Greenville
2024-01-31,2.7700875483144456,I30,Janesville
2024-02-29,2.8114944484456106,I30,Janesville
2024-03-31,2.8557569968616834,I30,Janesville
2024-04-30,2.898591721135303,I30,Janesville
2024-05-31,2.942854269551376,I30,Janesville
2024-06-30,2.985688993824995,I30,Janesville
2024-01-31,0.7867145781409758,Integra,Scottsdale
2024-02-29,0.7533557616268146,Integra,Scottsdale
2024-03-31,0.7176963370771942,Integra,Scottsdale
2024-04-30,0.6831872165453033,Integra,Scottsdale
2024-05-31,0.6475277919956828,Integra,Scottsdale
2024-06-30,0.6130186714637922,Integra,Scottsdale
2024-01-31,0.9192595883666315,Intrigue,Aurora
2024-02-29,0.875806913219678,Intrigue,Aurora
2024-03-31,0.8293575018556933,Intrigue,Aurora
2024-04-30,0.7844064586002244,Intrigue,Aurora
2024-05-31,0.7379570472362396,Intrigue,Aurora
2024-06-30,0.6930060039807708,Intrigue,Aurora
2024-01-31,1.3291445978974723,Intrigue,Greenville
2024-02-29,1.3191101268243441,Intrigue,Greenville
2024-03-31,1.3083836232634138,Intrigue,Greenville
2024-04-30,1.2980031359463848,Intrigue,Greenville
2024-05-31,1.2872766323854548,Intrigue,Greenville
2024-06-30,1.2768961450684255,Intrigue,Greenville
2024-01-31,1.680430998874598,Intrigue,Scottsdale
2024-02-29,1.7076750942878638,Intrigue,Scottsdale
2024-03-31,1.7367980928330788,Intrigue,Scottsdale
2024-04-30,1.7649816398123193,Intrigue,Scottsdale
2024-05-31,1.7941046383575343,Intrigue,Scottsdale
2024-06-30,1.8222881853367747,Intrigue,Scottsdale
2024-01-31,3.819332204258364,Jetta,Austin
2024-02-29,3.893694946284872,Jetta,Austin
2024-03-31,3.9731861532787245,Jetta,Austin
2024-04-30,4.050113127788904,Jetta,Austin
2024-05-31,4.1296043347827585,Jetta,Austin
2024-06-30,4.206531309292938,Jetta,Austin
2024-01-31,2.368991654781902,LS,Middletown
2024-02-29,2.4372507830435426,LS,Middletown
2024-03-31,2.5102174373921926,LS,Middletown
2024-04-30,2.5808303286973375,LS,Middletown
2024-05-31,2.653796983045988,LS,Middletown
2024-06-30,2.724409874351133,LS,Middletown
2024-01-31,3.713502122538859,LS400,Austin
2024-02-29,3.7679951104156455,LS400,Austin
2024-03-31,3.826246235387382,LS400,Austin
2024-04-30,3.8826182918116428,LS400,Austin
2024-05-31,3.94086941678338,LS400,Austin
2024-06-30,3.9972414732076404,LS400,Austin
2024-01-31,2.448851344820062,LS400,Middletown
2024-02-29,2.4447416210912714,LS400,Middletown
2024-03-31,2.4403484681398053,LS400,Middletown
2024-04-30,2.436097029799677,LS400,Middletown
2024-05-31,2.4317038768482115,LS400,Middletown
2024-06-30,2.427452438508083,LS400,Middletown
2024-01-31,4.864081595401165,LS400,Scottsdale
2024-02-29,5.010729538844116,LS400,Scottsdale
2024-03-31,5.167491133558993,LS400,Scottsdale
2024-04-30,5.319195902637909,LS400,Scottsdale
2024-05-31,5.475957497352787,LS400,Scottsdale
2024-06-30,5.6276622664317,LS400,Scottsdale
2024-01-31,1.766593465967299,LW,Janesville
2024-02-29,1.7764146119656323,LW,Janesville
2024-03-31,1.7869130783776441,LW,Janesville
2024-04-30,1.797072884582817,LW,Janesville
2024-05-31,1.8075713509948286,LW,Janesville
2024-06-30,1.8177311572000012,LW,Janesville
2023-12-31,1.1447474258899721,LeSabre,Aurora
2024-01-31,1.1449169522726155,LeSabre,Aurora
2024-02-29,1.145075541469282,LeSabre,Aurora
2024-03-31,1.1452450678519253,LeSabre,Aurora
2024-04-30,1.1454091256415804,LeSabre,Aurora
2024-05-31,1.1455786520242237,LeSabre,Aurora
2024-01-31,2.0872957805411967,Lumina,Janesville
2024-02-29,2.134241896829163,Lumina,Janesville
2024-03-31,2.1844256763094028,Lumina,Janesville
2024-04-30,2.232990624193506,Lumina,Janesville
2024-05-31,2.283174403673746,Lumina,Janesville
2024-06-30,2.331739351557849,Lumina,Janesville
2024-01-31,2.183888566589579,Lumina,Middletown
2024-02-29,2.246859322195996,Lumina,Middletown
2024-03-31,2.3141728885338892,Lumina,Middletown
2024-04-30,2.3793150495060447,Lumina,Middletown
2024-05-31,2.446628615843938,Lumina,Middletown
2024-06-30,2.511770776816093,Lumina,Middletown
2024-01-31,1.5002574454403816,Lumina,Scottsdale
2024-02-29,1.500283943904534,Lumina,Scottsdale
2024-03-31,1.5003122698489724,Lumina,Scottsdale
2024-04-30,1.500339682053268,Lumina,Scottsdale
2024-05-31,1.5003680079977066,Lumina,Scottsdale
2024-06-30,1.500395420202002,Lumina,Scottsdale
2023-12-31,1.6754887335724116,M-Class,Aurora
2024-01-31,1.7150374680324798,M-Class,Aurora
2024-02-29,1.7520346712370596,M-Class,Aurora
2024-03-31,1.791583405697128,M-Class,Aurora
2024-04-30,1.8298563745294518,M-Class,Aurora
2024-05-31,1.86940510898952,M-Class,Aurora
2023-12-31,1.7470926019036517,M-Class,Pasco
2024-01-31,1.7676642020161473,M-Class,Pasco
2024-02-29,1.786908602121385,M-Class,Pasco
2024-03-31,1.8074802022338807,M-Class,Pasco
2024-04-30,1.8273882023427475,M-Class,Pasco
2024-05-31,1.8479598024552428,M-Class,Pasco
2023-10-31,1.4264192129564293,Maxima,Aurora
2023-11-30,1.4384364369039113,Maxima,Aurora
2023-12-31,1.4508542349829763,Maxima,Aurora
2024-01-31,1.463272033062041,Maxima,Aurora
2024-02-29,1.4748886828779404,Maxima,Aurora
2024-03-31,1.4873064809570051,Maxima,Aurora
2024-01-31,3.6187367814617635,Metro,Middletown
2024-02-29,3.7339460481994027,Metro,Middletown
2024-03-31,3.8571007816086027,Metro,Middletown
2024-04-30,3.976282781682023,Metro,Middletown
2024-05-31,4.099437515091223,Metro,Middletown
2024-06-30,4.218619515164642,Metro,Middletown
2024-01-31,2.6971382704003877,Metro,Pasco
2024-02-29,2.7385739111970193,Metro,Pasco
2024-03-31,2.7828671823934177,Metro,Pasco
2024-04-30,2.8257316383899327,Metro,Pasco
2024-05-31,2.8700249095863315,Metro,Pasco
2024-06-30,2.9128893655828465,Metro,Pasco
2023-12-31,2.3393005724796208,Monte Carlo,Greenville
2024-01-31,2.404502145825754,Monte Carlo,Greenville
2024-02-29,2.4654971660527822,Monte Carlo,Greenville
2024-03-31,2.5306987393989155,Monte Carlo,Greenville
2024-04-30,2.5937970361854963,Monte Carlo,Greenville
2024-05-31,2.658998609531629,Monte Carlo,Greenville
2024-01-31,1.2846441728760474,Monte Carlo,Middletown
2024-02-29,1.2724531087932656,Monte Carlo,Middletown
2024-03-31,1.2594212816702919,Monte Carlo,Middletown
2024-04-30,1.2468098360674142,Monte Carlo,Middletown
2024-05-31,1.2337780089444403,Monte Carlo,Middletown
2024-06-30,1.2211665633415627,Monte Carlo,Middletown
2024-01-31,5.233175412385442,Montero Sport,Austin
2024-02-29,5.37297918311344,Montero Sport,Austin
2024-03-31,5.522424593201989,Montero Sport,Austin
2024-04-30,5.667049183610262,Montero Sport,Austin
2024-05-31,5.8164945936988115,Montero Sport,Austin
2024-06-30,5.961119184107084,Montero Sport,Austin
2024-01-31,2.1560756211919023,Mountaineer,Greenville
2024-02-29,2.2073678476648015,Mountaineer,Greenville
2024-03-31,2.2621974690668654,Mountaineer,Greenville
2024-04-30,2.315258393004347,Mountaineer,Greenville
2024-05-31,2.3700880144064116,Mountaineer,Greenville
2024-06-30,2.4231489383438927,Mountaineer,Greenville
2024-01-31,1.0404245432154928,Mustang,Austin
2024-02-29,1.0024406798237158,Mustang,Austin
2024-03-31,0.9618372396462992,Mustang,Austin
2024-04-30,0.9225435878617023,Mustang,Austin
2024-05-31,0.8819401476842856,Mustang,Austin
2024-06-30,0.8426464958996891,Mustang,Austin
2024-01-31,2.5628845715230986,Mustang,Pasco
2024-02-29,2.6107753273537604,Mustang,Pasco
2024-03-31,2.6619688939313644,Mustang,Pasco
2024-04-30,2.7115110551354973,Mustang,Pasco
2024-05-31,2.7627046217131013,Mustang,Pasco
2024-06-30,2.812246782917234,Mustang,Pasco
2023-12-31,1.5154619151565472,Navigator,Janesville
2024-01-31,1.5167432596708292,Navigator,Janesville
2024-02-29,1.5179419367970937,Navigator,Janesville
2024-03-31,1.519223281311376,Navigator,Janesville
2024-04-30,1.520463292131649,Navigator,Janesville
2024-05-31,1.5217446366459315,Navigator,Janesville
2024-01-31,2.777783406773943,Navigator,Pasco
2024-02-29,2.864382121618087,Navigator,Pasco
2024-03-31,2.9569531616238964,Navigator,Pasco
2024-04-30,3.0465380390488734,Navigator,Pasco
2024-05-31,3.1391090790546827,Navigator,Pasco
2024-06-30,3.228693956479659,Navigator,Pasco
2023-12-31,1.8040182595683312,Navigator,Scottsdale
2024-01-31,1.8181561195399647,Navigator,Scottsdale
2024-02-29,1.8313818595134284,Navigator,Scottsdale
2024-03-31,1.8455197194850617,Navigator,Scottsdale
2024-04-30,1.8592015194576101,Navigator,Scottsdale
2024-05-31,1.8733393794292437,Navigator,Scottsdale
2024-01-31,1.2220777677989094,Neon,Aurora
2024-02-29,1.1853532651801333,Neon,Aurora
2024-03-31,1.146096038242821,Neon,Aurora
2024-04-30,1.1081051734647769,Neon,Aurora
2024-05-31,1.0688479465274643,Neon,Aurora
2024-06-30,1.0308570817494203,Neon,Aurora
2024-01-31,3.1637062676847005,Neon,Greenville
2024-02-29,3.252190194727973,Neon,Greenville
2024-03-31,3.346776461567332,Neon,Greenville
2024-04-30,3.438311558508649,Neon,Greenville
2024-05-31,3.532897825348009,Neon,Greenville
2024-06-30,3.624432922289324,Neon,Greenville
2024-01-31,2.4381833803286437,Neon,Janesville
2024-02-29,2.4772822944969044,Neon,Janesville
2024-03-31,2.519077685504355,Neon,Janesville
2024-04-30,2.5595248380922104,Neon,Janesville
2024-05-31,2.6013202290996613,Neon,Janesville
2024-06-30,2.641767381687517,Neon,Janesville
2023-12-31,0.832481638445522,Outback,Janesville
2024-01-31,0.7824712760182766,Outback,Janesville
2024-02-29,0.7356873885863375,Outback,Janesville
2024-03-31,0.6856770261590919,Outback,Janesville
2024-04-30,0.6372799012294996,Outback,Janesville
2024-05-31,0.5872695388022542,Outback,Janesville
2024-01-31,2.7861676813078287,Park Avenue,Austin
2024-02-29,2.8597562837412376,Park Avenue,Austin
2024-03-31,2.938419962204537,Park Avenue,Austin
2024-04-30,3.014546102652891,Park Avenue,Austin
2024-05-31,3.0932097811161903,Park Avenue,Austin
2024-06-30,3.169335921564544,Park Avenue,Austin
2024-01-31,3.6391875393893347,Park Avenue,Janesville
2024-02-29,3.7417049163585787,Park Avenue,Janesville
2024-03-31,3.8512924572567364,Park Avenue,Janesville
2024-04-30,3.9573449161904373,Park Avenue,Janesville
2024-05-31,4.066932457088595,Park Avenue,Janesville
2024-06-30,4.172984916022295,Park Avenue,Janesville
2024-01-31,3.564929416945456,Passat,Austin
2024-02-29,3.6255089041436555,Passat,Austin
2024-03-31,3.6902662870106955,Passat,Austin
2024-04-30,3.7529347220433156,Passat,Austin
2024-05-31,3.8176921049103565,Passat,Austin
2024-06-30,3.880360539942976,Passat,Austin
2023-12-31,3.4942748105976302,Passat,Greenville
2024-01-31,3.5350456229821785,Passat,Greenville
2024-02-29,3.5731860603741747,Passat,Greenville
2024-03-31,3.613956872758723,Passat,Greenville
2024-04-30,3.653412497646996,Passat,Greenville
2024-05-31,3.6941833100315438,Passat,Greenville
2024-01-31,4.295777733757199,Pathfinder,Janesville
2024-02-29,4.41277471155942,Pathfinder,Janesville
2024-03-31,4.537840446451448,Pathfinder,Janesville
2024-04-30,4.658871802798572,Pathfinder,Janesville
2024-05-31,4.783937537690601,Pathfinder,Janesville
2024-06-30,4.904968894037724,Pathfinder,Janesville
2024-01-31,1.6066679600382312,Pathfinder,Middletown
2024-02-29,1.6400815353295473,Pathfinder,Middletown
2024-03-31,1.6757994951237118,Pathfinder,Middletown
2024-04-30,1.7103652626664525,Pathfinder,Middletown
2024-05-31,1.7460832224606178,Pathfinder,Middletown
2024-06-30,1.7806489900033577,Pathfinder,Middletown
2024-01-31,1.5154412028545476,Pathfinder,Scottsdale
2024-02-29,1.5365056646214912,Pathfinder,Scottsdale
2024-03-31,1.559022847889603,Pathfinder,Scottsdale
2024-04-30,1.5808136704071312,Pathfinder,Scottsdale
2024-05-31,1.603330853675243,Pathfinder,Scottsdale
2024-06-30,1.6251216761927707,Pathfinder,Scottsdale
2024-01-31,6.155932014591095,Prizm,Austin
2024-02-29,6.314124206927453,Prizm,Austin
2024-03-31,6.4832262056318335,Prizm,Austin
2024-04-30,6.646873301152202,Prizm,Austin
2024-05-31,6.815975299856582,Prizm,Austin
2024-06-30,6.979622395376951,Prizm,Austin
2024-01-31,1.8936827705447516,Prowler,Austin
2024-02-29,1.8810668108968,Prowler,Austin
2024-03-31,1.8675807850662314,Prowler,Austin
2024-04-30,1.8545297923269715,Prowler,Austin
2024-05-31,1.8410437664964028,Prowler,Austin
2024-06-30,1.8279927737571426,Prowler,Austin
2024-01-31,1.135836203877011,Prowler,Middletown
2024-02-29,1.129325582222953,Prowler,Middletown
2024-03-31,1.1223659521789602,Prowler,Middletown
2024-04-30,1.1156308263299348,Prowler,Middletown
2024-05-31,1.108671196285942,Prowler,Middletown
2024-06-30,1.1019360704369168,Prowler,Middletown
2024-01-31,1.933885990401768,RAV4,Janesville
2024-02-29,1.9692996581385938,RAV4,Janesville
2024-03-31,2.0071556477883035,RAV4,Janesville
2024-04-30,2.0437904764815715,RAV4,Janesville
2024-05-31,2.081646466131282,RAV4,Janesville
2024-06-30,2.1182812948245493,RAV4,Janesville
2024-01-31,3.3862632754746067,RL,Aurora
2024-02-29,3.4511440121986285,RL,Aurora
2024-03-31,3.520499282489824,RL,Aurora
2024-04-30,3.5876172859974327,RL,Aurora
2024-05-31,3.656972556288628,RL,Aurora
2024-06-30,3.724090559796237,RL,Aurora
2024-01-31,3.661603387042856,Ram Pickup,Aurora
2024-02-29,3.757204588228947,Ram Pickup,Aurora
2024-03-31,3.8593989757037344,Ram Pickup,Aurora
2024-04-30,3.958296770034173,Ram Pickup,Aurora
2024-05-31,4.06049115750896,Ram Pickup,Aurora
2024-06-30,4.159388951839399,Ram Pickup,Aurora
2024-01-31,2.582370593742632,Ram Pickup,Greenville
2024-02-29,2.585286109996099,Ram Pickup,Greenville
2024-03-31,2.5884026963360114,Ram Pickup,Greenville
2024-04-30,2.5914187476327006,Ram Pickup,Greenville
2024-05-31,2.5945353339726127,Ram Pickup,Greenville
2024-06-30,2.597551385269302,Ram Pickup,Greenville
2024-01-31,1.1352317394609428,Ram Van,Greenville
2024-02-29,1.1049330090141538,Ram Van,Greenville
2024-03-31,1.0725447109503448,Ram Van,Greenville
2024-04-30,1.0412011966950458,Ram Van,Greenville
2024-05-31,1.008812898631237,Ram Van,Greenville
2024-06-30,0.9774693843759381,Ram Van,Greenville
2024-01-31,1.7494371277168994,Ram Wagon,Janesville
2024-02-29,1.795812925039455,Ram Wagon,Janesville
2024-03-31,1.8453870532118422,Ram Wagon,Janesville
2024-04-30,1.8933620159593132,Ram Wagon,Janesville
2024-05-31,1.9429361441317001,Ram Wagon,Janesville
2024-06-30,1.9909111068791714,Ram Wagon,Janesville
2024-01-31,1.6130978728745418,Ranger,Janesville
2024-02-29,1.6170787992402236,Ranger,Janesville
2024-03-31,1.6213342722518147,Ranger,Janesville
2024-04-30,1.625452471940451,Ranger,Janesville
2024-05-31,1.629707944952042,Ranger,Janesville
2024-06-30,1.6338261446406783,Ranger,Janesville
2024-01-31,2.0739163638356524,Regal,Aurora
2024-02-29,2.12953309112938,Regal,Aurora
2024-03-31,2.1889854547881917,Regal,Aurora
2024-04-30,2.246520000264461,Regal,Aurora
2024-05-31,2.3059723639232734,Regal,Aurora
2024-06-30,2.3635069093995424,Regal,Aurora
2024-01-31,1.1641033281266853,Regal,Pasco
2024-02-29,1.1507823445958967,Regal,Pasco
2024-03-31,1.1365426725457437,Regal,Pasco
2024-04-30,1.122762344755273,Regal,Pasco
2024-05-31,1.1085226727051198,Regal,Pasco
2024-06-30,1.0947423449146494,Regal,Pasco
2024-01-31,2.243923159312434,S-Class,Austin
2024-02-29,2.2670849536478297,S-Class,Austin
2024-03-31,2.291844113109804,S-Class,Austin
2024-04-30,2.315804590008489,S-Class,Austin
2024-05-31,2.340563749470464,S-Class,Austin
2024-06-30,2.3645242263691486,S-Class,Austin
2024-01-31,1.6286042171769979,S-Class,Middletown
2024-02-29,1.6291956278326596,S-Class,Middletown
2024-03-31,1.629827825430091,S-Class,Middletown
2024-04-30,1.630439629556638,S-Class,Middletown
2024-05-31,1.6310718271540694,S-Class,Middletown
2024-06-30,1.6316836312806162,S-Class,Middletown
2024-01-31,1.400515125250843,S70,Janesville
2024-02-29,1.3746940178338074,S70,Janesville
2024-03-31,1.3470921443880106,S70,Janesville
2024-04-30,1.3203806539565945,S70,Janesville
2024-05-31,1.2927787805107978,S70,Janesville
2024-06-30,1.2660672900793817,S70,Janesville
2024-01-31,1.4361509763495452,S70,Pasco
2024-02-29,1.448730406932098,S70,Pasco
2024-03-31,1.4621773844513786,S70,Pasco
2024-04-30,1.4751905885022951,S70,Pasco
2024-05-31,1.4886375660215758,S70,Pasco
2024-06-30,1.5016507700724924,S70,Pasco
2024-01-31,1.6221246291198341,S80,Austin
2024-02-29,1.6210450859075094,S80,Austin
2024-03-31,1.6198910914391618,S80,Austin
2024-04-30,1.6187743225988256,S80,Austin
2024-05-31,1.6176203281304784,S80,Austin
2024-06-30,1.616503559290142,S80,Austin
2024-01-31,1.4772502046743388,SC,Aurora
2024-02-29,1.4722997230614823,SC,Aurora
2024-03-31,1.467007828923601,SC,Aurora
2024-04-30,1.4618866410482323,SC,Aurora
2024-05-31,1.4565947469103513,SC,Aurora
2024-06-30,1.4514735590349823,SC,Aurora
2024-01-31,2.606842032650598,SC,Austin
2024-02-29,2.6631039342775864,SC,Austin
2024-03-31,2.7232459670512625,SC,Austin
2024-04-30,2.781447934251595,SC,Austin
2024-05-31,2.841589967025272,SC,Austin
2024-06-30,2.899791934225604,SC,Austin
2024-01-31,2.197798054490532,SC,Greenville
2024-02-29,2.252742811672568,SC,Greenville
2024-03-31,2.311476862453364,SC,Greenville
2024-04-30,2.36831626643478,SC,Greenville
2024-05-31,2.427050317215577,SC,Greenville
2024-06-30,2.483889721196993,SC,Greenville
2024-01-31,2.4012177047900116,SC,Pasco
2024-02-29,2.4262565900235917,SC,Pasco
2024-03-31,2.453022294928453,SC,Pasco
2024-04-30,2.478924589997674,SC,Pasco
2024-05-31,2.5056902949025353,SC,Pasco
2024-06-30,2.5315925899717557,SC,Pasco
2023-12-31,1.885796658442009,SL-Class,Aurora
2024-01-31,1.8866639042653541,SL-Class,Aurora
2024-02-29,1.8874751987452576,SL-Class,Aurora
2024-03-31,1.8883424445686028,SL-Class,Aurora
2024-04-30,1.8891817147202274,SL-Class,Aurora
2024-05-31,1.8900489605435729,SL-Class,Aurora
2024-01-31,2.7516383463041527,SLK,Greenville
